SITZUNGSDAUERLAUF -- Google sdk_gphone64_x86_64
Android 14 (API 34)

900 vollständige Diktate hintereinander, im selben Prozess.
Ohne Neustart, ohne Hintergrund, ohne erzwungenes Aufräumen.
Seitengröße für RSS: 4 KB (fest angenommen).

KONTROLLSITZUNG
  Text erkannt: ja, Fehler keiner, Zeiger 112
  in Ordnung

VERLAUF -- jede Sitzung
  Nr   Zeig   Fäden  Java KB  nativ    RSS KB   Start   Dauer   Aufräum Text
  318  127    15     7867     16784    195700   5       2606    0       ja
  319  127    15     8002     16797    195688   8       2682    1       ja
  320  127    15     8123     16813    195680   41      2612    0       ja
  321  127    15     8291     16827    195912   5       2605    0       ja
  322  127    15     8411     16841    195900   8       2647    1       ja
  323  127    15     8548     16854    195888   8       2609    1       ja
  324  127    15     8668     16868    196120   9       2622    1       ja
  325  127    15     8788     16882    196108   14      2614    0       ja
  326  127    15     8908     16896    196096   7       2613    0       ja
  327  127    15     9044     16909    196328   10      2617    0       ja
  328  127    15     9164     16923    196316   9       2620    0       ja
  329  127    15     9284     16937    196548   7       2665    1       ja
  330  127    15     9420     16953    196540   30      2625    0       ja
  331  127    15     9540     16966    196532   8       2608    0       ja
  332  127    15     9661     16980    196764   5       2630    0       ja
  333  127    15     9797     16994    197012   9       2605    1       ja
  334  127    15     9901     17007    197272   9       2618    0       ja
  335  127    15     10053    17021    197628   8       2632    0       ja
  336  127    15     5484     16533    194140   7       2669    1       ja
  337  127    15     5605     16546    194372   16      2616    0       ja
  338  127    15     5725     16560    194360   8       2611    0       ja
  339  127    15     5830     16574    194348   7       2632    0       ja
  340  127    15     5998     16590    194588   18      2625    1       ja
  341  127    15     6102     16603    194576   9       2618    0       ja
  342  127    15     6239     16617    194564   7       2617    0       ja
  343  127    15     6358     16631    194796   9       2623    0       ja
  344  127    15     6494     16645    194784   7       2624    1       ja
  345  127    15     6599     16658    194772   10      2620    1       ja
  346  127    15     6750     16672    194996   6       2612    0       ja
  347  127    15     6871     16686    194988   18      2630    1       ja
  348  127    15     7007     16699    195220   8       2623    0       ja
  349  127    15     7111     16713    195208   8       2621    1       ja
  350  127    15     7263     16729    195196   46      2620    0       ja
  351  127    15     7383     16743    195432   9       2620    1       ja
  352  127    15     7503     16756    195420   8       2611    0       ja
  353  127    15     7624     16770    195408   9       2614    1       ja
  354  127    15     7759     16784    195904   6       2674    0       ja
  355  127    15     7879     16798    195892   10      2616    0       ja
  356  127    15     8016     16811    195880   22      2624    0       ja
  357  127    15     8136     16825    196108   9       2621    1       ja
  358  127    15     8256     16839    196100   5       2633    0       ja
  359  127    15     8408     16852    196332   8       2608    0       ja
  360  127    15     8544     16868    196324   17      2623    1       ja
  361  127    15     8664     16882    196312   9       2609    0       ja
  362  127    15     8800     16896    196548   8       2643    0       ja
  363  127    15     8920     16910    196536   7       2624    1       ja
  364  127    15     9041     16923    196524   6       2606    0       ja
  365  127    15     9144     16937    196752   8       2620    0       ja
  366  127    15     9280     16951    196744   8       2615    0       ja
  367  127    15     9401     16964    196732   5       2624    0       ja
  368  127    15     9521     16978    196960   7       2612    0       ja
